POS,Player,Mat,Inns,NO,Runs,HS,Avg,BF,SR,100,50,4s,6s,Year
115.0,Siddarth Kaul SRH,8.0,2.0,2.0,8.0,7*,0.0,8.0,100.0,0.0,0.0,1.0,0.0,2021
116.0,Mustafizur Rahman RR,14.0,5.0,5.0,8.0,8*,0.0,14.0,57.14,0.0,0.0,0.0,1.0,2021
117.0,Sachin Baby RCB,1.0,1.0,0.0,7.0,7,7.0,17.0,41.17,0.0,0.0,0.0,0.0,2021
118.0,Shreyas Gopal RR,3.0,2.0,1.0,7.0,7*,7.0,5.0,140.0,0.0,0.0,0.0,1.0,2021
119.0,Daniel Sams RCB,2.0,2.0,1.0,6.0,3*,6.0,6.0,100.0,0.0,0.0,0.0,0.0,2021
120.0,Fabian Allen PBKS,4.0,3.0,2.0,6.0,6,6.0,12.0,50.0,0.0,0.0,0.0,0.0,2021
121.0,Avesh Khan DC,16.0,1.0,1.0,5.0,5*,0.0,3.0,166.66,0.0,0.0,1.0,0.0,2021
122.0,Shardul Thakur CSK,16.0,4.0,2.0,5.0,3*,2.5,5.0,100.0,0.0,0.0,0.0,0.0,2021
123.0,Harbhajan Singh KKR,3.0,2.0,2.0,4.0,2*,0.0,4.0,100.0,0.0,0.0,0.0,0.0,2021
124.0,Nathan Coulter-Nile MI,5.0,2.0,0.0,4.0,3,2.0,5.0,80.0,0.0,0.0,0.0,0.0,2021
125.0,Tim Southee KKR,3.0,1.0,0.0,3.0,3,3.0,5.0,60.0,0.0,0.0,0.0,0.0,2021
126.0,Tabraiz Shamsi RR,1.0,1.0,1.0,2.0,2*,0.0,4.0,50.0,0.0,0.0,0.0,0.0,2021
127.0,Tim Seifert KKR,1.0,1.0,0.0,2.0,2,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2021
128.0,Navdeep Saini RCB,2.0,1.0,0.0,2.0,2,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2021
129.0,Kartik Tyagi RR,4.0,2.0,1.0,2.0,1*,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2021
130.0,George Garton RCB,5.0,3.0,2.0,2.0,2*,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2021
131.0,Arshdeep Singh PBKS,12.0,2.0,2.0,2.0,1*,0.0,3.0,66.66,0.0,0.0,0.0,0.0,2021
132.0,Varun Chakaravarthy KKR,17.0,3.0,2.0,2.0,2*,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2021
133.0,Mujeeb Ur Rahman SRH,1.0,1.0,1.0,1.0,1*,0.0,1.0,100.0,0.0,0.0,0.0,0.0,2021
134.0,Tim David RCB,1.0,1.0,0.0,1.0,1,1.0,3.0,33.33,0.0,0.0,0.0,0.0,2021
135.0,Wanindu Hasaranga RCB,2.0,2.0,1.0,1.0,1*,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2021
136.0,Khaleel Ahmed SRH,7.0,1.0,0.0,1.0,1,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2021
137.0,Ravi Bishnoi PBKS,9.0,1.0,0.0,1.0,1,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2021
138.0,Trent Boult MI,14.0,4.0,4.0,1.0,1*,0.0,4.0,25.0,0.0,0.0,0.0,0.0,2021
139.0,Deepak Chahar CSK,15.0,2.0,2.0,1.0,1*,0.0,1.0,100.0,0.0,0.0,0.0,0.0,2021
140.0,Ben Stokes RR,1.0,1.0,0.0,0.0,0*,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2021
141.0,Kamlesh Nagarkoti KKR,1.0,1.0,0.0,0.0,0*,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2021
142.0,Kuldip Yadav RR,1.0,1.0,1.0,0.0,0*,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2021
143.0,Piyush Chawla MI,1.0,1.0,0.0,0.0,0*,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2021
144.0,Shahbaz Nadeem SRH,1.0,1.0,0.0,0.0,0*,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2021
145.0,Anuj Rawat RR,2.0,1.0,0.0,0.0,0*,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2021
146.0,Marco Jansen MI,2.0,2.0,0.0,0.0,0*,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2021
147.0,Sarfaraz Khan PBKS,2.0,2.0,0.0,0.0,0*,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2021
148.0,Jimmy Neesham MI,3.0,2.0,0.0,0.0,0*,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2021
149.0,Prasidh Krishna KKR,10.0,2.0,1.0,0.0,0*,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2021
1.0,Shubman Gill GT,17.0,17.0,2.0,890.0,129,59.33,564.0,157.8,3.0,4.0,85.0,33.0,2023
2.0,Faf Du Plessis RCB,14.0,14.0,1.0,730.0,84,56.15,475.0,153.68,0.0,8.0,60.0,36.0,2023
3.0,Devon Conway CSK,16.0,15.0,2.0,672.0,92*,51.69,481.0,139.7,0.0,6.0,77.0,18.0,2023
4.0,Virat Kohli RCB,14.0,14.0,2.0,639.0,101*,53.25,457.0,139.82,2.0,6.0,65.0,16.0,2023
5.0,Yashasvi Jaiswal RR,14.0,14.0,1.0,625.0,124,48.08,382.0,163.61,1.0,5.0,82.0,26.0,2023
6.0,Suryakumar Yadav MI,16.0,16.0,2.0,605.0,103*,43.21,334.0,181.13,1.0,5.0,65.0,28.0,2023
7.0,Ruturaj Gaikwad CSK,16.0,15.0,1.0,590.0,92,42.14,400.0,147.5,0.0,4.0,46.0,30.0,2023
8.0,David Warner DC,14.0,14.0,0.0,516.0,86,36.86,392.0,131.63,0.0,6.0,69.0,10.0,2023
9.0,Rinku Singh KKR,14.0,14.0,6.0,474.0,67*,59.25,317.0,149.52,0.0,4.0,31.0,29.0,2023
10.0,Ishan Kishan MI,15.0,15.0,0.0,454.0,75,30.27,318.0,142.76,0.0,3.0,54.0,18.0,2023
11.0,Cameron Green MI,16.0,16.0,7.0,452.0,100*,50.22,282.0,160.28,1.0,2.0,40.0,22.0,2023
12.0,Heinrich Klaasen SRH,12.0,11.0,2.0,448.0,104,49.78,253.0,177.07,1.0,2.0,32.0,25.0,2023
13.0,Shivam Dube CSK,16.0,14.0,3.0,418.0,52,38.00,264.0,158.33,0.0,3.0,12.0,35.0,2023
14.0,Nitish Rana KKR,14.0,14.0,1.0,413.0,75,31.77,293.0,140.95,0.0,3.0,39.0,20.0,2023
15.0,Marcus Stoinis LSG,15.0,15.0,2.0,408.0,89*,31.38,272.0,150.0,0.0,3.0,28.0,27.0,2023
16.0,Venkatesh Iyer KKR,14.0,14.0,0.0,404.0,104,28.86,277.0,145.84,1.0,2.0,32.0,21.0,2023
17.0,Glenn Maxwell RCB,14.0,14.0,2.0,400.0,77,33.33,218.0,183.48,0.0,5.0,29.0,31.0,2023
18.0,Jos Buttler RR,14.0,14.0,0.0,392.0,95,28.00,282.0,139.0,0.0,4.0,42.0,14.0,2023
19.0,Kyle Mayers LSG,13.0,13.0,0.0,379.0,73,29.15,263.0,144.1,0.0,4.0,38.0,22.0,2023
20.0,Shikhar Dhawan PBKS,11.0,11.0,2.0,373.0,99*,41.44,261.0,142.91,0.0,3.0,49.0,12.0,2023
21.0,Wriddhiman Saha GT,17.0,17.0,1.0,371.0,81,23.19,287.0,129.26,0.0,2.0,47.0,8.0,2023
22.0,Sanju Samson RR,14.0,14.0,2.0,362.0,66*,30.17,236.0,153.38,0.0,3.0,25.0,24.0,2023
23.0,Sai Sudharsan GT,8.0,8.0,1.0,362.0,96,51.71,256.0,141.4,0.0,3.0,33.0,12.0,2023
24.0,Nicholas Pooran LSG,15.0,15.0,3.0,358.0,62,29.83,207.0,172.94,0.0,2.0,26.0,26.0,2023
25.0,Simran Singh PBKS,14.0,14.0,0.0,358.0,103,25.57,238.0,150.42,1.0,1.0,38.0,19.0,2023
26.0,Hardik Pandya GT,16.0,15.0,4.0,346.0,66,31.45,253.0,136.75,0.0,2.0,26.0,15.0,2023
27.0,Tilak Varma MI,11.0,11.0,3.0,343.0,84*,42.88,209.0,164.11,0.0,1.0,26.0,23.0,2023
28.0,Rohit Sharma MI,16.0,16.0,0.0,332.0,65,20.75,250.0,132.8,0.0,2.0,35.0,17.0,2023
29.0,Ajinkya Rahane CSK,14.0,11.0,1.0,326.0,71*,32.60,189.0,172.48,0.0,2.0,24.0,16.0,2023
30.0,Jitesh Sharma PBKS,14.0,14.0,1.0,309.0,49*,23.77,198.0,156.06,0.0,0.0,22.0,21.0,2023
31.0,Vijay Shankar GT,14.0,10.0,2.0,301.0,63*,37.63,188.0,160.1,0.0,3.0,27.0,15.0,2023
32.0,Shimron Hetmyer RR,14.0,13.0,5.0,300.0,56*,37.50,197.0,152.28,0.0,1.0,12.0,23.0,2023
33.0,Jason Roy KKR,8.0,8.0,0.0,285.0,61,35.63,188.0,151.59,0.0,2.0,36.0,12.0,2023
34.0,Axar Patel DC,14.0,13.0,3.0,283.0,54,28.30,203.0,139.4,0.0,1.0,21.0,15.0,2023
35.0,Liam Livingstone PBKS,9.0,9.0,1.0,279.0,94,34.88,171.0,163.15,0.0,2.0,20.0,19.0,2023
36.0,Sam Curran PBKS,14.0,13.0,3.0,276.0,55,27.60,203.0,135.96,0.0,1.0,20.0,13.0,2023
37.0,K L Rahul LSG,9.0,9.0,1.0,274.0,74,34.25,242.0,113.22,0.0,2.0,28.0,4.0,2023
38.0,Rahul Tripathi SRH,13.0,13.0,1.0,273.0,74*,22.75,213.0,128.16,0.0,1.0,29.0,10.0,2023
39.0,Mayank Agarwal SRH,10.0,10.0,0.0,270.0,83,27.00,210.0,128.57,0.0,1.0,29.0,6.0,2023
40.0,Devdutt Padikkal RR,11.0,11.0,1.0,261.0,52,26.10,200.0,130.5,0.0,2.0,31.0,6.0,2023
41.0,David Miller GT,16.0,13.0,5.0,259.0,46,32.38,178.0,145.5,0.0,0.0,18.0,13.0,2023
42.0,Aiden Markram SRH,13.0,13.0,2.0,248.0,50,22.55,197.0,125.88,0.0,1.0,18.0,8.0,2023
43.0,Nehal Wadera MI,14.0,10.0,1.0,241.0,64,26.78,166.0,145.18,0.0,2.0,23.0,12.0,2023
44.0,Ayush Badoni LSG,15.0,12.0,2.0,238.0,59*,23.80,172.0,138.37,0.0,1.0,13.0,12.0,2023
45.0,Tim David MI,16.0,15.0,6.0,231.0,45*,25.67,146.0,158.21,0.0,0.0,12.0,15.0,2023
46.0,Andre Russell KKR,14.0,14.0,3.0,227.0,42,20.64,156.0,145.51,0.0,0.0,13.0,18.0,2023
47.0,Rahmanullah Gurbaz KKR,11.0,11.0,0.0,227.0,81,20.64,170.0,133.52,0.0,2.0,17.0,15.0,2023
48.0,Abhishek Sharma SRH,11.0,11.0,0.0,226.0,67,20.55,157.0,143.94,0.0,2.0,28.0,6.0,2023
49.0,Phil Salt DC,9.0,9.0,1.0,218.0,87,27.25,133.0,163.9,0.0,2.0,24.0,10.0,2023
50.0,Rilee Rossouw DC,9.0,9.0,2.0,209.0,82*,29.86,141.0,148.22,0.0,1.0,17.0,11.0,2023
51.0,Ravindra Jadeja CSK,16.0,12.0,4.0,190.0,25*,23.75,133.0,142.85,0.0,0.0,11.0,9.0,2023
52.0,Harry Brook SRH,11.0,11.0,2.0,190.0,100*,21.11,154.0,123.37,1.0,0.0,23.0,4.0,2023
53.0,Krunal Pandya LSG,15.0,14.0,4.0,188.0,49*,18.80,165.0,113.93,0.0,0.0,15.0,6.0,2023
54.0,Atharva Taide PBKS,7.0,7.0,0.0,186.0,66,26.57,129.0,144.18,0.0,2.0,20.0,6.0,2023
55.0,Abdul Samad SRH,9.0,8.0,4.0,169.0,37*,42.25,128.0,132.03,0.0,0.0,10.0,11.0,2023
56.0,Manish Pandey DC,10.0,9.0,0.0,160.0,50,17.78,146.0,109.58,0.0,1.0,15.0,3.0,2023
57.0,Ambati Rayudu CSK,16.0,12.0,2.0,158.0,27*,15.80,113.0,139.82,0.0,0.0,10.0,9.0,2023
58.0,Shahrukh Khan PBKS,14.0,13.0,6.0,156.0,41*,22.29,94.0,165.95,0.0,0.0,13.0,9.0,2023
59.0,Dhruv Jurel RR,13.0,11.0,4.0,152.0,34*,21.71,88.0,172.72,0.0,0.0,11.0,9.0,2023
60.0,Quinton De Kock LSG,4.0,4.0,0.0,143.0,70,35.75,102.0,140.19,0.0,1.0,10.0,8.0,2023
61.0,Dinesh Karthik RCB,13.0,13.0,1.0,140.0,30,11.67,104.0,134.61,0.0,0.0,13.0,5.0,2023
62.0,Sikandar Raza PBKS,7.0,7.0,2.0,139.0,57,27.80,98.0,141.83,0.0,1.0,10.0,6.0,2023
63.0,Mahipal Lomror RCB,12.0,10.0,2.0,135.0,54*,16.88,97.0,139.17,0.0,1.0,9.0,8.0,2023
64.0,Rashid Khan GT,17.0,9.0,5.0,130.0,79*,32.50,60.0,216.66,0.0,1.0,8.0,13.0,2023
65.0,Mitchell Marsh DC,9.0,9.0,0.0,128.0,63,14.22,97.0,131.95,0.0,1.0,11.0,7.0,2023
66.0,Moeen Ali CSK,15.0,10.0,3.0,124.0,23,17.71,91.0,136.26,0.0,0.0,12.0,6.0,2023
67.0,Matthew Short PBKS,6.0,6.0,0.0,117.0,36,19.50,92.0,127.17,0.0,0.0,15.0,4.0,2023
68.0,Abhinav Manohar GT,9.0,6.0,0.0,114.0,42,19.00,83.0,137.34,0.0,0.0,6.0,7.0,2023
69.0,Shardul Thakur KKR,11.0,10.0,2.0,113.0,68,14.13,70.0,161.42,0.0,1.0,13.0,4.0,2023
70.0,Aman Khan DC,11.0,9.0,1.0,110.0,51,13.75,101.0,108.91,0.0,1.0,7.0,6.0,2023
71.0,Prithvi Shaw DC,8.0,8.0,0.0,106.0,54,13.25,85.0,124.7,0.0,1.0,16.0,1.0,2023
72.0,Anmolpreet Singh SRH,4.0,4.0,0.0,105.0,36,26.25,82.0,128.04,0.0,0.0,15.0,2.0,2023
73.0,MS Dhoni CSK,16.0,12.0,8.0,104.0,32*,26.00,57.0,182.45,0.0,0.0,3.0,10.0,2023
74.0,Prerak Mankad LSG,5.0,5.0,2.0,93.0,64*,31.00,72.0,129.16,0.0,1.0,12.0,2.0,2023
75.0,Anuj Rawat RCB,9.0,7.0,4.0,91.0,29*,30.33,71.0,128.16,0.0,0.0,6.0,4.0,2023
76.0,Jagadeesan Narayan KKR,6.0,6.0,0.0,89.0,36,14.83,81.0,109.87,0.0,0.0,14.0,1.0,2023
77.0,Rahul Tewatia GT,17.0,10.0,6.0,87.0,20*,21.75,57.0,152.63,0.0,0.0,3.0,7.0,2023
78.0,Deepak Hooda LSG,12.0,12.0,1.0,84.0,17,7.64,90.0,93.33,0.0,0.0,3.0,2.0,2023
79.0,Riyan Parag RR,7.0,7.0,1.0,78.0,20,13.00,66.0,118.18,0.0,0.0,4.0,5.0,2023
80.0,Harpreet Bhatia PBKS,3.0,3.0,0.0,76.0,41,25.33,59.0,128.81,0.0,0.0,8.0,3.0,2023
81.0,Bhanuka Rajapaksa PBKS,4.0,4.0,1.0,71.0,50,23.67,62.0,114.51,0.0,1.0,6.0,2.0,2023
82.0,Vivrant Sharma SRH,3.0,1.0,0.0,69.0,69,69.00,47.0,146.8,0.0,1.0,9.0,2.0,2023
83.0,Ravichandran Ashwin RR,13.0,10.0,4.0,67.0,30,11.17,51.0,131.37,0.0,0.0,5.0,3.0,2023
84.0,Lalit Yadav DC,6.0,6.0,1.0,66.0,38,13.20,59.0,111.86,0.0,0.0,8.0,0.0,2023
85.0,Krishnappa Gowtham LSG,7.0,7.0,3.0,61.0,23,15.25,37.0,164.86,0.0,0.0,2.0,5.0,2023
86.0,Washington Sundar SRH,7.0,5.0,1.0,60.0,24*,15.00,60.0,100.0,0.0,0.0,6.0,0.0,2023
87.0,Michael Bracewell RCB,5.0,4.0,2.0,58.0,26,29.00,47.0,123.4,0.0,0.0,6.0,1.0,2023
88.0,Sarfaraz Khan DC,4.0,4.0,0.0,53.0,30,13.25,62.0,85.48,0.0,0.0,4.0,1.0,2023
89.0,Harpreet Brar PBKS,13.0,8.0,2.0,52.0,17*,8.67,41.0,126.82,0.0,0.0,5.0,2.0,2023
90.0,Ripal Patel DC,5.0,4.0,1.0,49.0,23,16.33,43.0,113.95,0.0,0.0,3.0,1.0,2023
91.0,Shahbaz Ahmed RCB,10.0,6.0,2.0,42.0,20*,10.50,39.0,107.69,0.0,0.0,3.0,1.0,2023
92.0,Bhuvneshwar Kumar SRH,14.0,6.0,3.0,42.0,27,14.00,47.0,89.36,0.0,0.0,4.0,0.0,2023
93.0,Glenn Phillips SRH,5.0,5.0,0.0,39.0,25,7.80,22.0,177.27,0.0,0.0,2.0,4.0,2023
94.0,Marco Jansen SRH,8.0,6.0,3.0,39.0,17*,13.00,43.0,90.69,0.0,0.0,4.0,0.0,2023
95.0,Anrich Nortje DC,10.0,7.0,4.0,37.0,23*,12.33,29.0,127.58,0.0,0.0,6.0,0.0,2023
96.0,Vishnu Vinod MI,3.0,3.0,0.0,37.0,30,12.33,31.0,119.35,0.0,0.0,2.0,2.0,2023
97.0,Suyash S Prabhudessai RCB,5.0,4.0,0.0,35.0,19,8.75,29.0,120.68,0.0,0.0,1.0,2.0,2023
98.0,David Willey RCB,4.0,3.0,3.0,35.0,20*,-,32.0,109.37,0.0,0.0,4.0,0.0,2023
99.0,Wanindu Hasaranga RCB,8.0,5.0,3.0,33.0,12*,16.50,28.0,117.85,0.0,0.0,3.0,0.0,2023
100.0,Abishek Porel DC,4.0,4.0,0.0,33.0,20,8.25,31.0,106.45,0.0,0.0,1.0,2.0,2023
101.0,Kuldeep Yadav DC,14.0,10.0,8.0,31.0,10*,15.50,48.0,64.58,0.0,0.0,2.0,0.0,2023
102.0,Dasun Shanaka GT,3.0,3.0,1.0,26.0,17,13.00,26.0,100.0,0.0,0.0,2.0,1.0,2023
103.0,Piyush Chawla MI,16.0,4.0,2.0,25.0,18,12.50,22.0,113.63,0.0,0.0,1.0,1.0,2023
104.0,Tristan Stubbs MI,2.0,2.0,0.0,25.0,20,12.50,31.0,80.64,0.0,0.0,2.0,0.0,2023
105.0,Hrithik Shokeen MI,8.0,3.0,2.0,23.0,18*,23.00,17.0,135.29,0.0,0.0,4.0,0.0,2023
106.0,Anukul Roy KKR,4.0,4.0,2.0,23.0,13*,11.50,19.0,121.05,0.0,0.0,3.0,0.0,2023
107.0,Adil Rashid SRH,2.0,2.0,0.0,22.0,18,11.00,16.0,137.5,0.0,0.0,2.0,1.0,2023
108.0,Priyam Garg DC,2.0,2.0,0.0,22.0,12,11.00,23.0,95.65,0.0,0.0,1.0,0.0,2023
109.0,David Wiese KKR,3.0,3.0,2.0,21.0,12*,21.00,11.0,190.9,0.0,0.0,0.0,3.0,2023
110.0,Mayank Markande SRH,10.0,3.0,3.0,21.0,18*,-,13.0,161.53,0.0,0.0,2.0,1.0,2023
111.0,Sunil Narine KKR,14.0,10.0,3.0,21.0,7*,3.00,25.0,84.0,0.0,0.0,2.0,1.0,2023
112.0,Rishi Dhawan PBKS,6.0,3.0,1.0,20.0,19,10.00,12.0,166.66,0.0,0.0,1.0,1.0,2023
113.0,Ravi Bishnoi LSG,15.0,7.0,4.0,20.0,5,6.67,27.0,74.07,0.0,0.0,1.0,0.0,2023
114.0,Umran Malik SRH,8.0,2.0,1.0,19.0,19*,19.00,8.0,237.5,0.0,0.0,1.0,2.0,2023
115.0,Umesh Yadav KKR,8.0,5.0,3.0,19.0,6*,9.50,18.0,105.55,0.0,0.0,1.0,0.0,2023
116.0,Amit Mishra LSG,7.0,1.0,0.0,19.0,19,19.00,30.0,63.33,0.0,0.0,2.0,0.0,2023
117.0,Arshad Khan MI,6.0,3.0,1.0,18.0,15*,9.00,15.0,120.0,0.0,0.0,0.0,1.0,2023
118.0,Akash Deep RCB,2.0,1.0,0.0,17.0,17,17.00,8.0,212.5,0.0,0.0,2.0,1.0,2023
119.0,Akeal Hosein SRH,1.0,1.0,1.0,16.0,16*,-,10.0,160.0,0.0,0.0,1.0,1.0,2023
120.0,Trent Boult RR,10.0,4.0,3.0,16.0,15,16.00,14.0,114.28,0.0,0.0,1.0,1.0,2023
121.0,Praveen Dubey DC,1.0,1.0,0.0,16.0,16,16.00,20.0,80.0,0.0,0.0,2.0,0.0,2023
122.0,Naveen-Ul-Haq LSG,8.0,3.0,2.0,16.0,13,16.00,21.0,76.19,0.0,0.0,2.0,0.0,2023
123.0,Yash Dhull DC,4.0,3.0,0.0,16.0,13,5.33,23.0,69.56,0.0,0.0,1.0,0.0,2023
124.0,Ben Stokes CSK,2.0,2.0,0.0,15.0,8,7.50,14.0,107.14,0.0,0.0,2.0,0.0,2023
125.0,Mandeep Singh KKR,3.0,3.0,0.0,14.0,12,4.67,16.0,87.5,0.0,0.0,0.0,1.0,2023
126.0,Arjun Tendulkar MI,4.0,1.0,0.0,13.0,13,13.00,9.0,144.44,0.0,0.0,0.0,1.0,2023
127.0,Vyshak Vijaykumar RCB,7.0,2.0,1.0,13.0,13*,13.00,9.0,144.44,0.0,0.0,0.0,1.0,2023
128.0,Kedar Jadhav RCB,2.0,1.0,1.0,12.0,12*,-,10.0,120.0,0.0,0.0,1.0,0.0,2023
129.0,Jason Holder RR,8.0,3.0,1.0,12.0,11,6.00,11.0,109.09,0.0,0.0,0.0,1.0,2023
130.0,Karan Sharma LSG,2.0,2.0,0.0,12.0,9,6.00,21.0,57.14,0.0,0.0,0.0,0.0,2023
131.0,Mark Wood LSG,4.0,2.0,1.0,11.0,10*,11.00,5.0,220.0,0.0,0.0,1.0,1.0,2023
132.0,Sanvir Singh SRH,2.0,2.0,1.0,11.0,7,11.00,9.0,122.22,0.0,0.0,1.0,1.0,2023
133.0,Manan Vohra LSG,1.0,1.0,0.0,10.0,10,10.00,11.0,90.9,0.0,0.0,1.0,0.0,2023
134.0,Joe Root RR,3.0,1.0,0.0,10.0,10,10.00,15.0,66.66,0.0,0.0,1.0,0.0,2023
135.0,Adam Zampa RR,6.0,3.0,0.0,10.0,7,3.33,16.0,62.5,0.0,0.0,0.0,0.0,2023
136.0,Jaydev Unadkat LSG,3.0,1.0,0.0,9.0,9,9.00,7.0,128.57,0.0,0.0,1.0,0.0,2023
137.0,Noor Ahmad GT,13.0,3.0,1.0,8.0,7*,4.00,9.0,88.88,0.0,0.0,1.0,0.0,2023
138.0,Mukesh Kumar DC,10.0,3.0,3.0,7.0,6*,-,9.0,77.77,0.0,0.0,0.0,0.0,2023
139.0,Rovman Powell DC,3.0,3.0,0.0,7.0,4,2.33,9.0,77.77,0.0,0.0,1.0,0.0,2023
140.0,Alzarri Joseph GT,7.0,2.0,2.0,7.0,7*,-,12.0,58.33,0.0,0.0,1.0,0.0,2023
141.0,Harshal Patel RCB,13.0,2.0,0.0,6.0,6,3.00,6.0,100.0,0.0,0.0,0.0,1.0,2023
142.0,Kumar Kartikeya Singh MI,8.0,1.0,0.0,6.0,6,6.00,7.0,85.71,0.0,0.0,1.0,0.0,2023
143.0,Jason Behrendorff MI,12.0,2.0,2.0,6.0,3*,-,9.0,66.66,0.0,0.0,0.0,0.0,2023
144.0,Chris Jordan MI,6.0,2.0,0.0,6.0,4,3.00,12.0,50.0,0.0,0.0,0.0,0.0,2023
145.0,Mohammad Shami GT,17.0,2.0,0.0,5.0,5,2.50,6.0,83.33,0.0,0.0,1.0,0.0,2023
146.0,Litton Das KKR,1.0,1.0,0.0,4.0,4,4.00,4.0,100.0,0.0,0.0,1.0,0.0,2023
147.0,Jofra Archer MI,5.0,2.0,2.0,4.0,3*,-,4.0,100.0,0.0,0.0,0.0,0.0,2023
148.0,Chetan Sakariya DC,2.0,2.0,1.0,4.0,4,4.00,6.0,66.66,0.0,0.0,1.0,0.0,2023
149.0,Vaibhav Arora KKR,5.0,2.0,2.0,3.0,2*,-,2.0,150.0,0.0,0.0,0.0,0.0,2023
150.0,Karn Sharma RCB,7.0,2.0,0.0,3.0,2,1.50,5.0,60.0,0.0,0.0,0.0,0.0,2023
151.0,Arshdeep Singh PBKS,14.0,2.0,2.0,2.0,2*,-,2.0,100.0,0.0,0.0,0.0,0.0,2023
152.0,Mitchell Santner CSK,3.0,2.0,2.0,2.0,1*,-,4.0,50.0,0.0,0.0,0.0,0.0,2023
153.0,Swapnil Singh LSG,2.0,1.0,1.0,2.0,2*,-,4.0,50.0,0.0,0.0,0.0,0.0,2023
154.0,Wayne Parnell RCB,7.0,1.0,0.0,2.0,2,2.00,5.0,40.0,0.0,0.0,0.0,0.0,2023
155.0,Sandeep Sharma RR,12.0,2.0,2.0,2.0,2*,-,6.0,33.33,0.0,0.0,0.0,0.0,2023
156.0,Mustafizur Rahman DC,2.0,1.0,1.0,1.0,1*,-,1.0,100.0,0.0,0.0,0.0,0.0,2023
157.0,Ishant Sharma DC,8.0,1.0,1.0,1.0,1*,-,1.0,100.0,0.0,0.0,0.0,0.0,2023
158.0,Abdul Basith RR,1.0,1.0,1.0,1.0,1*,-,1.0,100.0,0.0,0.0,0.0,0.0,2023
159.0,Deepak Chahar CSK,10.0,1.0,1.0,1.0,1*,-,2.0,50.0,0.0,0.0,0.0,0.0,2023
160.0,Mohit Rathee PBKS,1.0,1.0,1.0,1.0,1*,-,2.0,50.0,0.0,0.0,0.0,0.0,2023
161.0,Josh Hazlewood RCB,3.0,1.0,1.0,1.0,1*,-,2.0,50.0,0.0,0.0,0.0,0.0,2023
162.0,Mohammed Siraj RCB,14.0,2.0,1.0,1.0,1*,1.00,2.0,50.0,0.0,0.0,0.0,0.0,2023
163.0,Yudhvir Singh LSG,3.0,2.0,0.0,1.0,1,0.50,2.0,50.0,0.0,0.0,0.0,0.0,2023
164.0,Fazalhaq Farooqi SRH,4.0,1.0,1.0,1.0,1*,-,5.0,20.0,0.0,0.0,0.0,0.0,2023
165.0,Nathan Ellis PBKS,10.0,2.0,0.0,1.0,1,0.50,7.0,14.28,0.0,0.0,0.0,0.0,2023
166.0,Varun Chakaravarthy KKR,14.0,2.0,1.0,1.0,1,1.00,9.0,11.11,0.0,0.0,0.0,0.0,2023
1.0,Jos Buttler RR,17.0,17.0,2.0,863.0,116,57.53,579.0,149.05,4.0,4.0,83.0,45.0,2022
2.0,K L Rahul LSG,15.0,15.0,3.0,616.0,103*,51.33,455.0,135.38,2.0,4.0,45.0,30.0,2022
3.0,Quinton De Kock LSG,15.0,15.0,1.0,508.0,140*,36.29,341.0,148.97,1.0,3.0,47.0,23.0,2022
4.0,Hardik Pandya GT,15.0,15.0,4.0,487.0,87*,44.27,371.0,131.26,0.0,4.0,49.0,12.0,2022
5.0,Shubman Gill GT,16.0,16.0,2.0,483.0,96,34.50,365.0,132.32,0.0,4.0,51.0,11.0,2022
6.0,David Miller GT,16.0,16.0,9.0,481.0,94*,68.71,337.0,142.72,0.0,2.0,32.0,23.0,2022
7.0,Faf Du Plessis RCB,16.0,16.0,1.0,468.0,96,31.20,367.0,127.52,0.0,3.0,49.0,13.0,2022
8.0,Shikhar Dhawan PBKS,14.0,14.0,2.0,460.0,88*,38.33,375.0,122.66,0.0,3.0,47.0,12.0,2022
9.0,Sanju Samson RR,17.0,17.0,1.0,458.0,55,28.63,312.0,146.79,0.0,2.0,43.0,26.0,2022
10.0,Deepak Hooda LSG,15.0,14.0,0.0,451.0,59,32.21,330.0,136.66,0.0,4.0,36.0,18.0,2022
11.0,Liam Livingstone PBKS,14.0,14.0,2.0,437.0,70,36.42,240.0,182.08,0.0,4.0,29.0,34.0,2022
12.0,David Warner DC,12.0,12.0,3.0,432.0,92*,48.00,287.0,150.52,0.0,5.0,52.0,15.0,2022
